"id","state_abb","operator","ref","name","sqft","lon","lat","type"
"1173770902","VA","Google","ARA2","Google: Arcola 2",289889,-77.5274294235915,38.9418214639818,"building"
"1173822721","WA",NA,NA,"EAT14",241836,-120.160090771062,47.3594969208433,"building"
"1173822722","WA",NA,NA,"EAT13",232237,-120.159975863269,47.3584257183501,"building"
"1173822723","WA",NA,NA,"EAT12",248918,-120.159546248011,47.3574330116489,"building"
"1177397497","AZ",NA,NA,"Comarch",182984,-111.634693288581,33.3566720824963,"building"
"1177794153","TX",NA,NA,NA,141788,-96.9819459425612,32.8947622962673,"building"
"1177893426","VA","Amazon Web Services","IAD603","Amazon IAD603",14733,-77.4193573492538,38.9815460186355,"building"
"1177975782","WY",NA,NA,NA,29178,-104.907516109209,41.1253986856829,"building"
"1177975783","WY",NA,NA,NA,33657,-104.89953749554,41.1264597366343,"building"
"1177975784","WY",NA,NA,NA,51590,-104.901977735079,41.1254109770301,"building"
"1177975788","WY",NA,NA,NA,218419,-104.908142299028,41.122266005807,"building"
"1177975789","WY",NA,NA,NA,216879,-104.909516950286,41.1222461814586,"building"
"1178609569","PA","Flexential",NA,"Flexential Philadelphia - Collegeville",110942,-75.4776289952545,40.1522204504945,"building"
"1181391920","VA","Amazon Web Services","IAD86","Amazon IAD86",142251,-77.4957043849546,38.9172722995911,"building"
"1181391921","VA","Amazon Web Services","IAD130","Amazon IAD130",103128,-77.519301845926,38.7603606009053,"building"
"1181391922","VA","Amazon Web Services","IAD131","Amazon IAD131",104697,-77.5182209958507,38.761104750904,"building"
"1184066765","MO","Meta",NA,"Meta Data Center",692945,-94.5979694701908,39.3226756392039,"building"
"1188680247","VA","Quality Technology Services",NA,"QTS Ashburn-Shellhorn DC2",152471,-77.4742640285259,38.9987715486272,"building"
"1188680253","VA",NA,NA,"QTS Ashburn Lockridge",153253,-77.4551831279662,38.9953552908593,"building"
"1188680254","VA",NA,NA,"QTS Ashburn Lockridge",135570,-77.4568878974347,38.9951986286428,"building"
"1188680255","VA",NA,NA,NA,132942,-77.4348013050765,38.9895535442542,"building"
"1188691867","VA",NA,NA,NA,91264,-77.4732665598145,39.0171024905433,"building"
"1188691868","VA",NA,NA,"44710",111241,-77.4755312611712,39.0201900789385,"building"
"1188691869","VA","Databank","IAD3","DataBank Ashburn IAD3",146234,-77.4818276710268,39.0178784469231,"building"
"1188715508","VA","PowerHouse","ABX-1","PowerHouse ABX-1",131309,-77.4504654974838,39.0195779272246,"building"
"1188715510","VA",NA,NA,NA,158127,-77.4594738652823,39.0179477738792,"building"
"1191496040","NM","Meta","4","Meta",588490,-106.778889113076,34.8258396402412,"building"
"1193914601","WA",NA,NA,NA,280235,-119.817983525489,47.2448107518965,"building"
"1193914602","WA",NA,NA,NA,147278,-119.81481251567,47.2442756896615,"building"
"1202051225","IA",NA,NA,"Lightedge Des Moines 2",56626,-93.4559552449218,41.6667986280715,"building"
"1210199365","NV",NA,NA,NA,89816,-119.537859412542,39.5697106014778,"building"
"1210199366","NV",NA,NA,NA,89816,-119.537091712542,39.5700526014778,"building"
"1210199367","NV",NA,NA,NA,89821,-119.536034046051,39.570591708012,"building"
"1210199368","NV",NA,NA,NA,89824,-119.535317562549,39.570986201485,"building"
"1210421871","OH",NA,NA,"Carrier Services Group",75379,-80.6330904926681,41.0410597287374,"building"
"1210515186","TN","Flexential",NA,"Flexential Nashville - Cool Springs",69261,-86.8333809961018,35.9510406627101,"building"
"1219083552","IL",NA,NA,NA,110471,-87.9721862217175,42.0231433270637,"building"
"1219083554","IL","T5","Chicago II","T5 Chicago II",163237,-87.9755568759726,42.0230423332657,"building"
"1221862807","VA","Amazon Web Services","IAD106","AWS IAD106",205206,-77.5185281275884,38.74697497599,"building"
"1222007663","OH","Google",NA,"Google",138878,-82.7645265790963,40.0596328120301,"building"
"1222134968","VA","Amazon Web Services","IAD609","Amazon Web Services",14235,-77.5235804296475,38.9491348686564,"building"
"1226436454","IA",NA,NA,NA,117949,-95.8779136642286,41.2120989907568,"building"
"1226439731","OR","Amazon Web Services","PDX93","Amazon Web Services",213843,-119.694047694689,45.8361844572627,"building"
"1227550179","TX",NA,NA,"Novartis",42691,-97.3197094052334,32.6512341810414,"building"
"1227604493","CA","Equinix","SV11","Equinix SV11",76977,-121.783998638485,37.2426050744901,"building"
"1227612684","VA","Amazon Web Services","IAD103","Amazon IAD103",141914,-77.5040751052352,38.7369842671041,"building"
"1227614670","VA","CloudHQ","MCC3","CloudHQ MCC3",122891,-77.4951277842604,38.7149703108434,"building"
"1227682824","AZ",NA,NA,"CyrusOne PHX8",138766,-111.883289701149,33.2663435995017,"building"
"1227684019","AZ",NA,NA,"CyrusOne PHX3",107618,-111.881627127906,33.2719680584021,"building"
"1227684020","AZ",NA,NA,"CyrusOne PHX4",108957,-111.883282113644,33.2719371023577,"building"
"1227777116","VA","Vantage","VA13","Vantage VA13",261859,-77.4398507975144,39.0031082924319,"building"
"1227883682","IA",NA,NA,"Lightedge Des Moines 1",30078,-93.4554817647227,41.6676568647018,"building"
"1234741561","TX",NA,NA,"Compass Data Center",254518,-96.8020556685712,32.5402875294649,"building"
"1235150788","NE","Yahoo",NA,"Yahoo",237691,-96.0848987491618,41.18049999101,"building"
"1235255415","NM","CenturyLink",NA,NA,31837,-106.729171071908,32.3096554758751,"building"
"1237493975","NE","Google",NA,"Google",292941,-96.1440729015135,41.1349199586472,"building"
"1237494981","NE","Google",NA,"Google",297438,-96.1559060650696,41.1343932758152,"building"
"1238705019","OH",NA,NA,"Involta Independence",26393,-81.6328047931048,41.3610623733123,"building"
"1243089554","OR","Stack Infrastructure",NA,"Stack Infrastructure Portland 3 Data Center -Bld POR3b",91092,-122.939427460093,45.5542155956129,"building"
"1243089555","OR","Stack Infrastructure",NA,"Stack Infrastructure Portland 3 Data Center -Bld POR3c",93274,-122.940938965682,45.5542171618569,"building"
"1252196797","VA","Amazon Web Services",NA,"Amazon Web Services",120946,-77.4524733943048,38.9043458723298,"building"
"1252196798","VA","Amazon Web Services",NA,"Amazon Web Services",118988,-77.4547599691276,38.9048370637605,"building"
"1252196799","VA","Amazon Web Services",NA,"Amazon Web Services",87645,-77.4905517471853,38.915904671233,"building"
"1252196800","VA","Amazon Web Services",NA,"Amazon Web Services",13879,-77.4909763478965,38.9149899567957,"building"
"1252196801","OH","Amazon Web Services","CMH62","Amazon Web Services CMH62",136329,-82.7476371344529,40.0929827921555,"building"
"1252196802","OH","Amazon Web Services",NA,"Amazon Web Services",214329,-82.7321598268788,40.0934404422308,"building"
"1252196803","OH","Amazon Web Services",NA,"Amazon Web Services",214261,-82.7275511956409,40.0921582808544,"building"
"1252196804","OH","Amazon Web Services",NA,"Amazon Web Services",14223,-82.726490537076,40.092965346506,"building"
"1252196805","OH","Amazon Web Services",NA,"Amazon Web Services",218032,-83.201391136553,40.1162588785561,"building"
"1252196806","OH","Amazon Web Services",NA,NA,213349,-83.2020818189223,40.1173996633484,"building"
"1252196807","OH","Amazon Web Services",NA,"Amazon Web Services",13652,-83.2002596265728,40.1190480212985,"building"
"1252196808","OH","Amazon Web Services",NA,"Amazon Web Services",220580,-83.1754602582903,40.0493575408876,"building"
"1252196809","OH","Amazon Web Services",NA,NA,217845,-83.1752838454276,40.0481308981856,"building"
"1252196810","OH","Amazon Web Services",NA,"Amazon Web Services",14456,-83.177546922454,40.0479097407558,"building"
"1252196811","OH","Google",NA,"Google",284807,-82.7652849579579,40.0579574069621,"building"
"1252196812","OH","Google",NA,"Google",294201,-82.7717755620922,40.0593421281563,"building"
"1252196813","OH","Meta",NA,"Meta New Albany Data Center",608761,-82.7509883156091,40.0603797037865,"building"
"1252196814","OH","Google",NA,"Google",289874,-82.9948752306592,39.8520979467505,"building"
"1252196815","VA","Google",NA,"Google",265807,-77.5826441617995,38.7761858729751,"building"
"1252196816","OR","Amazon Web Services",NA,"Amazon Web Services",210570,-119.605096319802,45.8587499615912,"building"
"1252196817","OR","Amazon Web Services",NA,"Amazon Web Services",211904,-119.605133602989,45.8600834823856,"building"
"1252196818","OR","Amazon Web Services",NA,"Amazon Web Services",216528,-119.60515312153,45.8609694312574,"building"
"1252196819","OR","Amazon Web Services",NA,"Amazon Web Services",13765,-119.651776792193,45.8414810315067,"building"
"1252196820","OR","Amazon Web Services",NA,"Amazon Web Services",216430,-119.231830812472,45.9206369354048,"building"
"1252196821","OR","Amazon Web Services",NA,"Amazon Web Services",211240,-119.229981148384,45.9206470843355,"building"
"1252196822","OR","Amazon Web Services",NA,"Amazon Web Services",216777,-119.361958718014,45.7977748902767,"building"
"1252196823","OR","Amazon Web Services",NA,"Amazon Web Services",216903,-119.366658001338,45.7991650420592,"building"
"1252196824","OH","Google",NA,"Google",289101,-82.6911696224941,39.7240195708447,"building"
"1252196825","VA","Amazon Web Services",NA,"Amazon Web Services",212702,-77.5172556427016,38.7461690194987,"building"
"1252196826","VA","Amazon Web Services",NA,"Amazon Web Services",134361,-77.485869918839,38.9213088197097,"building"
"1253282099","VA","Amazon Web Services",NA,"Amazon Web Services",14683,-77.471071612229,38.9950940706176,"building"
"1253282100","NE","Meta",NA,"Meta Sarpy Data center",628560,-96.1328944407242,41.1235729801576,"building"
"1253282101","NE","Meta",NA,"Meta Sarpy Data center",625288,-96.1428365153122,41.1143292379779,"building"
"1253282102","NE","Meta",NA,"Meta Sarpy Data center",286253,-96.1415546338882,41.1121632745979,"building"
"1253282103","IA","Meta",NA,"Meta",493366,-93.509656548807,41.6755715000209,"building"
"1253282104","IA","Meta",NA,"Meta",616777,-93.5060420873575,41.675817821183,"building"
"1258702591","GA","Flexential",NA,"Flexential Atlanta - Douglasville 2",311176,-84.6112397038526,33.7307027182367,"building"
"1263819877","NV",NA,NA,NA,241776,-115.221112135867,36.0640220145328,"building"
"1276373853","OR","Apple",NA,"Apple Prineville Datacenter",275217,-120.869921022494,44.2857542551938,"building"
"1276518679","VA",NA,NA,NA,113421,-77.435175737807,38.986526005508,"building"
"1276518684","VA",NA,NA,"Aligned IAD03",79844,-77.4407518987356,38.9886209474178,"building"
"1276518687","VA",NA,NA,NA,85319,-77.4339321561004,38.9922691232829,"building"
"1278541792","OH",NA,NA,"Involta-Akron",59427,-81.5219715126743,41.0574310687956,"building"
"1280340212","VA","Amazon Web Services",NA,"Amazon Web Services",13569,-77.5202261632775,38.9473614849422,"building"
"1280340213","VA","Amazon Web Services",NA,"Amazon Web Services",14079,-77.417526731571,38.9835749537597,"building"
"1280340214","VA","Amazon Web Services",NA,"Amazon Web Services",129225,-77.6221271999352,38.8028973472997,"building"
"1280340215","VA","Amazon Web Services",NA,"Amazon Web Services",14507,-77.5330939533669,38.7451198113642,"building"
"1280340216","VA","Amazon Web Services",NA,"Amazon Web Services",14389,-77.6543314312224,38.8145976012262,"building"
"1280340217","VA","Amazon Web Services",NA,"Amazon Web Services",149332,-77.6521591300548,38.8169682440684,"building"
"1280344148","OH","Amazon Web Services",NA,"Amazon Web Services",233609,-83.2158336641736,40.1341897702493,"building"
"1280344149","OR","Amazon Web Services",NA,"Amazon Web Services",225421,-119.228804635896,45.9205967245809,"building"
"1280344150","OR","Amazon Web Services",NA,"Amazon Web Services",217375,-119.227004254221,45.9205600058015,"building"
"1280344151","OR","Amazon Web Services",NA,"Amazon Web Services",16064,-119.226090330427,45.9195152857264,"building"
"1280344152","OR","Amazon Web Services",NA,"Amazon Web Services",212952,-119.341664858982,45.8795427811587,"building"
"1280344153","OR","Amazon Web Services",NA,"Amazon Web Services",223759,-119.341652753218,45.8825251164163,"building"
"1280344154","OR","Amazon Web Services",NA,"Amazon Web Services",211930,-119.605111685432,45.8622529587738,"building"
"1280344155","OR","Amazon Web Services",NA,"Amazon Web Services",12811,-119.60487161226,45.8580376073077,"building"
"1280344156","OR","Amazon Web Services",NA,"Amazon Web Services",13923,-119.651302076898,45.8406702973939,"building"
"1280344157","OR","Amazon Web Services",NA,"Amazon Web Services",212775,-119.632085881566,45.8199309596218,"building"
"1282332209","GA",NA,NA,"UPS Data Center",173693,-84.2149739266172,34.1033831762005,"building"
"1283698132","VA",NA,"VA-3","Iron Mountain VA-3",181174,-77.5452001309675,38.7755068756308,"building"
"1283734104","AZ","Microsoft",NA,"Microsoft",238581,-112.373919539913,33.4463401538798,"building"
"1287260553","VA","Google",NA,"Google",282102,-77.5856547058491,38.7744656226125,"building"
"1287260554","VA","Amazon Web Services",NA,"Amazon Web Services",127010,-77.6212102776834,38.8018573622166,"building"
"1287260555","VA","Amazon Web Services",NA,"Amazon Web Services",130170,-77.6204806196222,38.8012567872628,"building"
"1287260556","VA",NA,NA,"Iron Mountain VA-4",101569,-77.542176516888,38.7743531421362,"building"
"1287260557","VA",NA,NA,"Iron Mountain VA-5",116185,-77.541078593642,38.7730358511522,"building"
"1287260558","VA","Quality Technology Services",NA,"QTS Manassas DC2",143128,-77.5108652161659,38.7532381092372,"building"
"1287260560","IA","Google",NA,"Google",290316,-95.7921546742109,41.1735871385239,"building"
"1287260561","IA","Google",NA,"Google",308328,-95.7886650407559,41.173585531779,"building"
"1292897241","VA",NA,NA,NA,40684,-77.5382996599463,39.0425525454803,"building"
"1292897242","VA",NA,NA,NA,60431,-77.5392237274398,39.041623281648,"building"
"1292897243","VA",NA,NA,NA,77498,-77.5408742995077,39.0435017352111,"building"
"1294595615","TN","Meta",NA,"Meta Gallatin Data Center",626571,-86.3696614035204,36.4118654451147,"building"
"1300765126","TX",NA,NA,"Stream Data Centers",280635,-96.6542732945542,32.9836681552358,"building"
"1301654223","VA",NA,NA,NA,130181,-77.5589868259328,38.9480169870702,"building"
"1301654224","VA",NA,NA,NA,130174,-77.558870320157,38.9500646671182,"building"
"1304357577","VA",NA,NA,"Iron Mountain VA-6",181918,-77.5386481261963,38.7681428861177,"building"
"1307072785","MN",NA,NA,"Ark Duluth Data Center",27162,-92.1304307141832,46.8274665899998,"building"
"1307920829","NC","Flexential",NA,"Flexential Charlotte - North",62809,-80.765781886279,35.3297538675209,"building"
"1309123033","VA","Equinix","DC6","Equinix Ashburn DC6",70526,-77.4595379709394,39.0151983458853,"building"
"1309123034","VA","Equinix","DC4","Equinix Ashburn DC4",101052,-77.4618873622793,39.0164076235517,"building"
"1310628998","TX","HEB",NA,NA,36241,-98.541327368322,29.5801414550823,"building"
"1312792611","IL","Meta",NA,"Meta",568454,-88.7218580743597,41.8885304086074,"building"
"1312792612","IL","Meta",NA,"Meta",568442,-88.7308606707271,41.8892119197883,"building"
"1312792613","IL","Meta",NA,"Meta",568415,-88.7269534267321,41.8903079347672,"building"
"1312795639","TN","Meta",NA,"Meta Gallatin Data Center",626568,-86.3660125010422,36.4113506514084,"building"
"1312795640","TN","Meta",NA,"Meta Gallatin Data Center",626683,-86.3666078351979,36.4060486821698,"building"
"1312801354","NE","Google",NA,"Google",297414,-96.151431145561,41.1379099302681,"building"
"1313995085","CA",NA,NA,NA,124069,-121.974507222233,37.3706429529239,"building"
"1314010354","CA","Vantage Data Centers",NA,"Santa Clara (CA2) Data Center Campus",194338,-121.946949142561,37.3641537351692,"building"
"1314012931","CA","Digital Realty",NA,"Digital Realty",153660,-121.947211881373,37.3709435155107,"building"
"1315636714","AZ","Quality Technology Services",NA,"QTS",162484,-111.99753426907,33.4647469195088,"building"
"1317733642","VA","Digital Realty","IAD44","Digital Realty Northern Virginia IAD44",399539,-77.4914745286676,38.9608659540128,"building"
"1318322071","IA","Microsoft",NA,"Microsoft",247197,-93.7870553983035,41.4958061960917,"building"
"1318322073","IA","Microsoft",NA,"Microsoft",247201,-93.7870205983035,41.494749896092,"building"
"1318322780","IA","Apple",NA,"Apple",313804,-93.9244019631531,41.6168511277616,"building"
"1318653348","TX",NA,NA,"Compass Data Center",254514,-96.802023968571,32.5415932294646,"building"
"1318653349","TX",NA,NA,"Compass Data Center",254510,-96.8020346685709,32.5429408294642,"building"
"1318653350","TX",NA,NA,"Compass Data Center",254507,-96.8020548685707,32.5441947294639,"building"
"1319637945","VA",NA,NA,NA,172204,-77.5495090011084,38.9498618102641,"building"
"1319724559","OH",NA,NA,NA,307645,-83.0458600845473,40.2245242538865,"building"
"1320038649","SC",NA,NA,"DC BLOX Myrtle Beach Cable Landing Station",91946,-78.9436960328582,33.6745832218015,"building"
"1320683840","NV",NA,NA,NA,390893,-119.483305288847,39.5115196046557,"building"
"1333205262","VA",NA,NA,NA,200169,-77.5497570438037,39.0584272490765,"building"
"1340746574","NM","Meta","5","Meta",588460,-106.782039070617,34.8259156977229,"building"
"1343100173","MN",NA,"MSP3","DataBank",114648,-93.387128289557,45.1437113690518,"building"
"1343760339","WA",NA,NA,"Vantage WA13",252025,-119.81362252659,47.2525275540415,"building"
"1344369104","TX",NA,NA,"Amazon",104910,-98.6387137956497,29.4507362361673,"building"
"1344369111","TX",NA,NA,NA,64212,-98.788807852764,29.4184538429286,"building"
"1344376231","CA","Digital Realty",NA,"Digital Realty 1500 Space Park",32249,-121.956269091774,37.3757552310479,"building"
"1344897823","VA",NA,NA,"Corscale",222107,-77.5823981837847,38.8024172237032,"building"
"1344901575","VA",NA,NA,"Vantage VA2",187488,-77.4302535156073,38.9979588101145,"building"
"0751881301","DC",NA,NA,"CoreSite DC1",121002,-77.0291491,38.9028879,"point"
"1825907839","NM",NA,NA,"Southwest Cyberport",351099.5,-106.5893487,35.1032925,"point"
"2590601520","OR",NA,NA,"FCR",211240,-123.3286299,42.4378824,"point"
"2607827436","CA",NA,NA,"SDSU Computer Room",61027,-117.070888,32.7750252,"point"
"3406467087","FL",NA,NA,"NocRoom Miami IT Services",33506.5,-80.3177484,25.7915453,"point"
"3406476814","FL",NA,NA,"NocRoom Miami IT Services",33506.5,-80.4234346,25.6465617,"point"
"3468203102","LA",NA,NA,"Center for Computation & Technology (CCT)",121002,-91.1725454,30.407446,"point"
"3732415309","OR","Alco Properties",NA,"The Pittock Internet Exchange",211240,-122.680562,45.5214248,"point"
"4879481820","GA","Google",NA,"Google Fiber",184012,-84.3668585,33.7715677,"point"
"5146323411","CA",NA,NA,"Open Computing Facility",61027,-122.2598231,37.8698521,"point"
"5225685660","VA",NA,NA,"Lumos Networks",132897,-79.1427063,37.415688,"point"
"6401035673","OK",NA,NA,"Rack59 Data Center",121002,-97.6497453,35.4672049,"point"
"6625492701","NM","Oso Grande","OSO","Oso Grande",351099.5,-106.6536712,35.0925015,"point"
"6685432442","NV","Switch",NA,"Switch Tahoe Reno - The Citadel Campus",91422,-119.4795921,39.5140962999999,"point"
"6793837329","WV",NA,NA,"Morgan Wireless",121002,-78.2253196,39.6309851,"point"
"6808047613","OK","Choctaw Nation of oklahoma",NA,"Choctaw Nation of Oklahoma Data Center",121002,-96.4028494,33.971688,"point"
"6856057098","TX",NA,NA,"VIRTBIZ",114534,-96.7828145,32.7825463,"point"
"7171975407","ME","FirstLight",NA,"FirstLight Data Center",121002,-70.2613785,43.6578388,"point"
"7264976228","IN",NA,NA,"Learning GIS!",121002,-86.9141546,40.42179,"point"
"7264976991","IN",NA,NA,"Agricultural and Biological Engineering",121002,-86.9165454,40.4218543,"point"
"7324132050","NC",NA,NA,"Windstream Communications",118307.5,-78.851552,35.881397,"point"
"7324132051","NC",NA,NA,"Level 3 Communications",118307.5,-78.8515726,35.881364,"point"
"7557854384","AZ",NA,NA,"OptimumHQ",109490,-111.7526684,33.3804149,"point"
"7557868585","AZ",NA,NA,"The Chatfield Group",109490,-111.7528888,33.380601,"point"
"7578821329","AZ",NA,NA,"All About Serving Process Server",109490,-111.809686,33.3199157,"point"
"7737996606","AZ",NA,NA,"Emailage",109490,-111.8405386,33.302965,"point"
"7821940847","AZ",NA,NA,"Alliance Technology",109490,-111.728405,33.3799862,"point"
"7985753364","VA","Digital Realty",NA,"8100 Boone Boulevard",132897,-77.2258825,38.9137236,"point"
"8017899486","FL","University of Florida","Version 3.0","HiPerGator",33506.5,-82.2997617,29.6728187,"point"
"8109664813","GA","Digital Realty","ATL13","Atlanta ATL13",184012,-84.3914814,33.7555186,"point"
"8165754026","WI",NA,NA,"Data Holdings Data Center",121002,-87.9539794,43.0439408,"point"
"8238715059","CA","Stack Infrastructure, Incorporated",NA,"STACK Infrastructure",61027,-121.891051,37.4027449,"point"
"8238715061","CA","Stack Infrastructure, Incorporated",NA,"STACK Infrastructure",61027,-121.891057,37.4026341,"point"
"8477460442","CA",NA,NA,"Digital West Data Center",61027,-120.6415128,35.2553162,"point"
"8641856300","MI","Dennis Sampier",NA,"Chick-fil-A Hiring Center",121002,-82.9883939,42.6279424,"point"
"8767284091","CT",NA,NA,"Ergonomic Group",121002,-72.5898636,41.7070776,"point"
"8897151054","CA","CoreSite","SV1","San Jose Colocation Center",61027,-121.891646,37.3341181,"point"
"9092482804","VA","Amazon Web Serivces","IAD-69","Amazon IAD-69",132897,-77.4146998,39.0254851,"point"
"9190480200","TX",NA,NA,"Stream Data Centers Houston",114534,-95.4860464,30.1781365,"point"
"9669340912","MD","Crown Castle Fiber","Baltimore","Crown Castle Baltimore",121002,-76.6064893,39.2877017,"point"
"9669405859","MD","AiNET","BW1","AiNET One Market Center",121002,-76.6203737,39.2917583,"point"
"9669639033","VA","Lumen Technologies",NA,"Lumen McLean",132897,-77.2115713,38.9208538,"point"
"9721703993","WI",NA,NA,"TierPoint Milwaukee",121002,-87.9610618,43.0093778999999,"point"
"9736262934","NY",NA,NA,"Frontier Science",30597.5,-78.8123836,42.9902011,"point"
"9808044830","NM",NA,NA,"505 Marquette",351099.5,-106.6526456,35.0886289,"point"
"9808044840","NM","bigbyte.cc",NA,"123 Central",351099.5,-106.6489853,35.0844494,"point"
"9861806598","MO",NA,NA,NA,121002,-94.5788209,39.1011816000001,"point"
"9922928085","MO",NA,NA,"Netrality Data Centers",121002,-94.5811452,39.1009071,"point"
"10014176940","PR","Microsoft",NA,"Microsoft",121002,-66.1089895,18.4174359,"point"
"10537283366","IL",NA,NA,"Netrality",120616,-87.63344,41.8728811,"point"
"10567817971","NC","Duke Libraries",NA,"Brandaleone Lab for Data and Visualization",118307.5,-78.9385323,36.0030993,"point"
"10648552506","TN","Oak Ridge National Laboratory",NA,"Frontier (supercomputer)",169734.5,-84.310567,35.9295133,"point"
"10780794741","CA","Ntirety",NA,NA,61027,-122.3940005,37.7796531,"point"
"10796113031","AZ",NA,NA,"VaultLogix",109490,-111.9017033,33.627367,"point"
"10796113033","AZ",NA,NA,"Profit Finder Pro Software",109490,-111.9020476,33.6272477,"point"
"10798644674","AZ",NA,NA,"DataPro USA Web Development",109490,-111.9139825,33.6116624,"point"
"10880725408","CA",NA,NA,"e360",61027,-122.0437382,37.9710809,"point"
"10910879064","IL","Digital Realty","ORD10","Digital Realty ORD10",120616,-87.6183067,41.8533507,"point"
"10910879065","IL","Centersquare","ORD1","Centersquare Chicago Data Center - ORD1",120616,-87.6186071,41.8533827,"point"
"10938672218","AZ",NA,NA,"K-Motion Interactive",109490,-111.8843457,33.6344843,"point"
"10945121336","IL",NA,NA,"West Monroe",120616,-87.6359383,41.8805271,"point"
"11018926315","AZ",NA,NA,"Iron Mountain Data Centers AZS-1",109490,-111.8960985,33.6446663,"point"
"11098469355","IL",NA,NA,"CoreSite",120616,-87.6316264,41.8761522,"point"
"11113161710","AZ",NA,NA,"Accelera Data Systems",109490,-112.1117142,33.6647454999999,"point"
"11167641842","MD","Expedient",NA,"Expedient Owings Mills",121002,-76.8115503,39.4273177999999,"point"
"11168593074","MD","Lumen Technologies",NA,"Lumen Baltimore",121002,-76.6204024,39.2917592000001,"point"
"11168593094","MD","Expedient",NA,"Expedient Tidepoint",121002,-76.5916709,39.2746554,"point"
"11220746125","NV","Fiberhub",NA,"Fiberhub LAS1",91422,-115.1385274,36.0669127,"point"
"11400893880","CO","Flexential",NA,"Flexential - Denver - Centennial Data Center",61806,-104.8431597,39.5938733,"point"
"11526819452","OR",NA,NA,"EarthClick.net LLC",211240,-123.0604804,43.7977597,"point"
"11666916913","AZ","EdgeConneX",NA,"EdgeConneX Data Center",109490,-111.9700762,33.3955855,"point"
"11815482844","MI",NA,NA,NA,121002,-83.6276287,41.8072817,"point"
"11924506303","CA",NA,NA,"IT",61027,-117.5030207,33.9102899,"point"
"11938614120","AZ",NA,NA,"Alembic Computer Services, Inc.",109490,-111.9773353,33.4051307,"point"
"11938631189","AZ",NA,NA,"J-Curve Technologies",109490,-111.9711539,33.4131856,"point"
"12112201416","OH","Flexential",NA,"Flexential Cincinnati",156861,-84.4494638,39.3159313,"point"
"12112236372","CO","Flexential",NA,"Flexential Denver - Downtown",61806,-104.9941589,39.7459702,"point"
"12112238944","TX","Flexential",NA,"Flexential Dallas - Downtown Dallas",114534,-96.8193707,32.8004101,"point"
"12112253571","NV","Flexential",NA,"Flexential Las Vegas - Downtown",91422,-115.1430904,36.1686118,"point"
"12112266917","FL","Flexential",NA,"Flexential Jacksonville",33506.5,-81.5817226,30.2457482,"point"
"12112270180","CO","Flexential",NA,"Flexential - Denver - Aurora",61806,-104.8488321,39.6610488,"point"
"12112295055","TN","Flexential",NA,"Flexential Nashville - Brentwood",169734.5,-86.8084949,35.9727293999999,"point"
"12112361725","NC","Flexential",NA,"Flexential Raleigh",118307.5,-78.8291431,35.8505281,"point"
"12112380995","FL","Flexential",NA,"Flexential Tampa - West",33506.5,-82.5399781,28.0372991,"point"
"12112382397","UT","Flexential",NA,"Flexential Salt Lake City - Lindon",121002,-111.7278754,40.332648,"point"
"12221811811","NY","Digital Realty","JFK13","Digital Realty New York JFK13",30597.5,-74.0044583,40.719928,"point"
"12221880448","NY","Digital Realty","JFK12","Digital Realty New York JFK12",30597.5,-74.0084414,40.7176766,"point"
"12331366645","GA","CoreSite","AT1","CoreSite AT1",184012,-84.3911712,33.7559857,"point"
"12387534800","NM","UNM","UNM","UNM Data Center",351099.5,-106.6153476,35.0867385,"point"
"12437277166","CA","Prime",NA,"Prime Santa Clara",61027,-121.9628653,37.3666621,"point"
"12452254071","NJ",NA,NA,"Open Data Centers Piscataway",89701.5,-74.4568563,40.5503501,"point"
"12471740457","NJ","H5",NA,"H5 Secaucus",89701.5,-74.0750122,40.7853948,"point"
"12550746951","CA",NA,NA,"Forescout Technologies, Inc.",61027,-121.9474176,37.3228675,"point"
